Unnamed: 0,candidate_id,womens_rights_count,womens_rights_average_favorites,womens_rights_sum_favorites,womens_rights_average_retweets,womens_rights_sum_retweets,familycare_count,familycare_average_favorites,familycare_sum_favorites,familycare_average_retweets,familycare_sum_retweets,education_count,education_average_favorites,education_sum_favorites,education_average_retweets,education_sum_retweets,healthcare_count,healthcare_average_favorites,healthcare_sum_favorites,healthcare_average_retweets,healthcare_sum_retweets,military_count,military_average_favorites,military_sum_favorites,military_average_retweets,military_sum_retweets,economics_count,economics_average_favorites,economics_sum_favorites,economics_average_retweets,economics_sum_retweets,foreign_affairs_count,foreign_affairs_average_favorites,foreign_affairs_sum_favorites,foreign_affairs_average_retweets,foreign_affairs_sum_retweets,policing_count,policing_average_favorites,policing_sum_favorites,policing_average_retweets,policing_sum_retweets,covid_count,covid_average_favorites,covid_sum_favorites,covid_average_retweets,covid_sum_retweets,total_candidate_favorites,total_candidate_retweets,mean_candidate_favorites,mean_candidate_retweets,total_tweets,party,gender,masculine_count,feminine_count,masculine_total_engagement,feminine_total_engagement,masculine_average_engagement,feminine_average_engagement
10,21,5,5.6,28,2.6,13,1,5.0,5,0.0,0,1,8.0,8,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,7.0,14,2.0,4,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,457,150,6.720588235,2.2058823530000002,68,Republican Party,Male,2,7,18,54,9.0,7.714285714
11,23,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,1.0,1,1,2.0,2,1.0,1,2,10.0,20,4.5,9,2,4.5,9,2.0,4,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1831,552,26.15714286,7.885714286,70,Republican Party,Male,4,2,42,4,10.5,2.0
12,24,2,43.5,87,11.0,22,4,53.5,214,11.5,46,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,152.0,152,35.0,35,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,9709,2426,122.89873419999999,30.70886076,79,Republican Party,Female,1,6,187,369,187.0,61.5
13,26,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,12,2,0.4,0.066666667,30,Libertarian Party,Male,1,2,0,0,0.0,0.0
14,27,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,4.0,4,1.0,1,1,17.0,17,5.0,5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,866,646,33.30769231,24.84615385,26,Republican Party,Male,2,0,27,0,13.5,
15,28,0,0.0,0,0.0,0,1,7.0,7,0.0,0,2,27.5,55,3.5,7,1,21.0,21,4.0,4,0,0.0,0,0.0,0,1,7.0,7,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1055,100,17.88135593,1.694915254,59,Nonpartisan,Male,1,4,8,94,8.0,23.5
16,30,0,0.0,0,0.0,0,1,54.0,54,8.0,8,1,121.0,121,25.0,25,2,41.5,83,21.5,43,2,112.5,225,19.0,38,1,3.0,3,5.0,5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2718,1207,52.26923077,23.21153846,52,Democratic Party,Male,3,4,271,334,90.33333333,83.5
17,34,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,0.0,0,0.0,0,4,1.25,5,0.75,3,4,0.0,0,0.0,0,5,3.4,17,0.4,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,179,40,1.06547619,0.23809523800000001,168,Democratic Party,Male,10,6,19,8,1.9,1.333333333
18,35,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,27.0,27,7.0,7,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,322,127,12.88,5.08,25,Democratic Party,Female,0,1,0,34,,34.0
19,36,2,10.0,20,5.5,11,4,7.25,29,2.0,8,1,7.0,7,1.0,1,0,0.0,0,0.0,0,1,50.0,50,9.0,9,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1856,626,21.83529412,7.364705882000001,85,Democratic Party,Female,1,7,59,76,59.0,10.85714286
20,39,0,0.0,0,0.0,0,1,19.0,19,2.0,2,0,0.0,0,0.0,0,1,8.0,8,3.0,3,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,218,97,9.47826087,4.2173913039999995,23,Democratic Party,Male,0,2,0,32,,16.0
21,41,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,49.0,49,18.0,18,3,64.0,192,14.33333333,43,0,0.0,0,0.0,0,3,37.0,111,10.0,30,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1030,284,25.75,7.1,40,Democratic Party,Female,3,4,141,302,47.0,75.5
22,45,0,0.0,0,0.0,0,1,19.0,19,4.0,4,5,23.2,116,6.0,30,1,25.0,25,3.0,3,1,19.0,19,4.0,4,1,15.0,15,4.0,4,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2228,535,31.82857143,7.642857143,70,Democratic Party,Male,2,7,42,197,21.0,28.14285714
23,46,0,0.0,0,0.0,0,11,0.181818182,2,0.0,0,6,0.166666667,1,0.0,0,3,0.0,0,0.0,0,2,0.5,1,0.5,1,6,0.166666667,1,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,221,74,0.667673716,0.223564955,331,Democratic Party,Male,8,20,3,3,0.375,0.15
24,49,0,0.0,0,0.0,0,1,16.0,16,6.0,6,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,7.0,7,3.0,3,1,3.0,3,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,4603,1138,97.93617021,24.21276596,47,Republican Party,Male,2,1,14,22,7.0,22.0
25,53,0,0.0,0,0.0,0,1,220.0,220,33.0,33,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,3292,722,121.92592590000001,26.74074074,27,Republican Party,Female,0,1,0,253,,253.0
26,54,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,44,45,2.75,2.8125,16,Republican Party,Male,0,1,0,0,,0.0
27,56,0,0.0,0,0.0,0,1,1.0,1,0.0,0,0,0.0,0,0.0,0,2,1.0,2,1.5,3,0,0.0,0,0.0,0,2,1.0,2,0.5,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0,144,51,1.756097561,0.62195122,82,Republican Party,Male,2,3,3,6,1.5,2.0
28,59,1,54.0,54,2.0,2,1,6.0,6,1.0,1,4,2.5,10,0.5,2,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,7.0,7,3.0,3,0,0.0,0,0.0,0,1391,396,15.28571429,4.351648352,91,Republican Party,Female,1,6,10,75,10.0,12.5
29,65,0,0.0,0,0.0,0,1,1.0,1,1.0,1,6,1.5,9,1.0,6,4,0.0,0,0.25,1,1,0.0,0,0.0,0,4,0.25,1,0.25,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,13,0.846153846,11,0.46153846200000004,6,119,82,1.202020202,0.828282828,99,Independent,Female,5,11,2,18,0.4,1.636363636
30,69,0,0.0,0,0.0,0,1,5.0,5,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,1.0,1,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,107,59,4.115384615,2.269230769,26,Republican Party,Male,1,1,1,5,1.0,5.0
31,71,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,8.0,8,3.0,3,2,9.0,18,4.0,8,0,0.0,0,0.0,0,1,9.0,9,2.0,2,0,0.0,0,0.0,0,2029,597,44.10869565,12.97826087,46,Republican Party,Male,4,0,48,0,12.0,
32,72,0,0.0,0,0.0,0,1,0.0,0,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,10,5,3.333333333,1.6666666669999999,3,Republican Party,Male,0,1,0,1,,1.0
33,74,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,1.0,1,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,0,0.4,0.0,5,Libertarian Party,Male,1,0,1,0,1.0,
34,75,1,18.0,18,2.0,2,0,0.0,0,0.0,0,1,26.0,26,7.0,7,1,18.0,18,2.0,2,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1441,368,51.46428571,13.14285714,28,Democratic Party,Male,0,3,0,73,,24.33333333
35,78,1,12.0,12,3.0,3,1,10.0,10,1.0,1,1,18.0,18,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,46.0,46,11.0,11,0,0.0,0,0.0,0,1,5.0,5,1.0,1,0,0.0,0,0.0,0,1539,349,24.42857143,5.53968254,63,Democratic Party,Female,2,3,63,45,31.5,15.0
36,79,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,4,0,0.088888889,0.0,45,Democratic Party,Male,1,0,0,0,0.0,
37,81,0,0.0,0,0.0,0,2,76.5,153,39.5,79,3,55.66666667,167,15.0,45,0,0.0,0,0.0,0,3,181.0,543,46.33333333,139,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,31675,6467,364.0804598,74.33333333,87,Democratic Party,Female,3,5,682,444,227.33333330000002,88.8
38,82,1,27.0,27,5.0,5,2,4.5,9,1.5,3,0,0.0,0,0.0,0,2,4.0,8,2.5,5,0,0.0,0,0.0,0,1,9.0,9,2.0,2,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,3.0,3,2.0,2,693,288,17.325,7.2,40,Democratic Party,Male,1,5,11,57,11.0,11.4
39,85,0,0.0,0,0.0,0,3,48.0,144,6.666666667,20,1,17.0,17,8.0,8,7,15.42857143,108,7.285714286,51,4,6.25,25,2.25,9,3,46.66666667,140,11.0,33,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,21472,11318,73.03401361,38.49659864,294,Democratic Party,Male,8,11,207,348,25.875,31.63636364
40,88,2,15.5,31,3.0,6,1,9.0,9,1.0,1,3,8.333333332999999,25,3.0,9,5,16.2,81,3.4,17,2,21.0,42,6.0,12,3,6.0,18,2.0,6,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,5.0,5,1.0,1,2896,761,23.35483871,6.137096774,124,Democratic Party,Female,5,11,78,179,15.6,16.27272727
41,92,0,0.0,0,0.0,0,3,3.0,9,0.666666667,2,4,39.25,157,17.0,68,13,28.61538462,372,11.84615385,154,8,16.75,134,2.5,20,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,3481,822,25.59558824,6.044117647,136,Democratic Party,Male,9,20,154,762,17.11111111,38.1
42,93,1,2.0,2,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,3,1.6666666669999999,5,0.0,0,1,0.0,0,0.0,0,1,1.0,1,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,92,5,1.9166666669999999,0.10416666699999999,48,Democratic Party,Female,2,5,1,7,0.5,1.4
43,96,0,0.0,0,0.0,0,2,2.0,4,0.5,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,1.0,1,2.0,2,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,716,260,44.75,16.25,16,Democratic Party,Male,1,2,3,5,3.0,2.5
44,98,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,0.5,1,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,110,25,4.583333333,1.041666667,24,Democratic Party,Female,2,0,1,0,0.5,
45,99,3,107.33333329999999,322,23.33333333,70,2,50.5,101,9.0,18,0,0.0,0,0.0,0,3,38.0,114,12.0,36,3,61.33333333,184,18.33333333,55,3,29.33333333,88,14.66666667,44,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,19.0,19,5.0,5,20795,4200,158.74045800000002,32.0610687,131,Democratic Party,Female,6,8,371,661,61.83333333,82.625
46,100,1,67.0,67,16.0,16,3,41.66666667,125,9.0,27,0,0.0,0,0.0,0,5,76.6,383,49.0,245,1,25.0,25,7.0,7,1,29.0,29,7.0,7,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2848,1234,58.12244898,25.18367347,49,Democratic Party,Male,2,9,68,863,34.0,95.88888889
47,103,0,0.0,0,0.0,0,1,5.0,5,2.0,2,0,0.0,0,0.0,0,1,6.0,6,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,688,225,23.72413793,7.75862069,29,Democratic Party,Female,0,2,0,13,,6.5
48,104,0,0.0,0,0.0,0,0,0.0,0,0.0,0,3,22.33333333,67,5.666666667,17,10,8.2,82,2.0,20,0,0.0,0,0.0,0,4,4.0,16,0.25,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,779,204,10.67123288,2.794520548,73,Democratic Party,Male,4,13,17,186,4.25,14.30769231
49,109,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,3.0,3,2.0,2,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,10,2,0.7142857140000001,0.14285714300000002,14,Democratic Party,Male,0,1,0,5,,5.0
50,112,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,70.0,70,30.0,30,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,201,68,18.27272727,6.181818182000001,11,Democratic Party,Female,1,0,100,0,100.0,
51,113,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,1.0,1,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,1.0,1,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,45,6,1.363636364,0.181818182,33,Democratic Party,Male,1,1,1,1,1.0,1.0
52,115,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,7,0.14285714300000002,1,0.14285714300000002,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0,1,0.0,0,0.0,0,20,3,0.153846154,0.023076923,130,Democratic Party,Male,8,2,2,0,0.25,0.0
53,118,0,0.0,0,0.0,0,0,0.0,0,0.0,0,5,19.6,98,7.0,35,2,2.5,5,0.0,0,0,0.0,0,0.0,0,4,4.5,18,1.5,6,0,0.0,0,0.0,0,1,13.0,13,3.0,3,0,0.0,0,0.0,0,1393,442,9.879432624,3.134751773,141,Democratic Party,Male,5,7,40,138,8.0,19.71428571
54,121,0,0.0,0,0.0,0,1,5.0,5,1.0,1,1,5.0,5,1.0,1,1,18.0,18,5.0,5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1421,359,18.21794872,4.602564103,78,Democratic Party,Female,0,3,0,35,,11.66666667
55,129,1,56.0,56,11.0,11,8,45.5,364,12.875,103,1,90.0,90,14.0,14,9,48.55555556,437,19.22222222,173,0,0.0,0,0.0,0,7,47.42857143,332,17.71428571,124,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,6286,2036,44.58156028,14.43971631,141,Democratic Party,Male,7,19,456,1248,65.14285714,65.68421053
56,132,0,0.0,0,0.0,0,1,1.0,1,0.0,0,1,0.0,0,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,419,49,12.32352941,1.441176471,34,Democratic Party,Female,0,2,0,2,,1.0
57,140,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,3,0,0.107142857,0.0,28,Democratic Party,Male,2,1,0,0,0.0,0.0
58,144,0,0.0,0,0.0,0,1,1278.0,1278,503.0,503,0,0.0,0,0.0,0,1,172.0,172,126.0,126,1,32.0,32,10.0,10,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,73731,20273,3686.55,1013.65,20,Democratic Party,Female,1,2,42,2079,42.0,1039.5
59,149,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,1.0,2,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,1,2.0,2,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,4,5,0.666666667,0.833333333,6,Democratic Party,Male,1,3,2,2,2.0,0.666666667
60,150,1,2.0,2,3.0,3,2,22.0,44,6.0,12,0,0.0,0,0.0,0,2,1.5,3,2.5,5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,959,304,19.97916667,6.333333333,48,Democratic Party,Female,0,5,0,69,,13.8
61,152,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,8.0,16,2.5,5,1,16.0,16,6.0,6,1,11.0,11,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,860,429,26.06060606,13.0,33,Democratic Party,Male,2,2,33,21,16.5,10.5
62,154,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,1.5,3,0.5,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,33,12,1.571428571,0.571428571,21,Democratic Party,Female,0,2,0,4,,2.0
63,156,1,2.0,2,0.0,0,2,93.5,187,4.0,8,3,2.0,6,1.333333333,4,5,1.6,8,0.8,4,4,1.0,4,0.5,2,2,0.0,0,0.0,0,2,4.5,9,0.5,1,1,7.0,7,3.0,3,1,0.0,0,0.0,0,1369,361,2.7434869739999996,0.7234468940000001,499,Democratic Party,Female,9,11,26,219,2.888888889,19.90909091
64,157,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,30.0,60,17.5,35,2,16.5,33,6.0,12,3,4.333333333,13,2.333333333,7,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,786,381,13.78947368,6.684210526,57,Democratic Party,Female,5,2,65,95,13.0,47.5
65,159,1,2.0,2,1.0,1,1,2.0,2,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,56,35,2.153846154,1.346153846,26,Democratic Party,Male,1,2,1,6,1.0,3.0
66,161,0,0.0,0,0.0,0,8,22.375,179,1.375,11,0,0.0,0,0.0,0,1,36.0,36,3.0,3,1,2.0,2,0.0,0,1,27.0,27,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2818,227,21.02985075,1.694029851,134,Democratic Party,Male,2,9,30,229,15.0,25.44444444
67,162,1,705.0,705,94.0,94,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,4.0,4,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,112693,27908,1760.828125,436.0625,64,Democratic Party,Female,1,1,4,799,4.0,799.0
68,163,1,0.0,0,0.0,0,2,1.0,2,0.5,1,7,0.428571429,3,0.14285714300000002,1,9,0.8888888890000001,8,0.444444444,4,2,0.5,1,0.0,0,11,0.636363636,7,0.181818182,2,0,0.0,0,0.0,0,2,1.5,3,0.0,0,1,0.0,0,1.0,1,200,60,0.8,0.24,250,Democratic Party,Female,15,19,13,19,0.8666666670000001,1.0
69,165,0,0.0,0,0.0,0,1,193.0,193,54.0,54,1,58.0,58,12.0,12,0,0.0,0,0.0,0,1,160.0,160,24.0,24,3,45.33333333,136,10.66666667,32,1,160.0,160,24.0,24,0,0.0,0,0.0,0,0,0.0,0,0.0,0,8549,2243,79.15740741,20.76851852,108,Democratic Party,Male,5,2,536,317,107.2,158.5
70,167,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,88,4,2.046511628,0.093023256,43,Democratic Party,Male,0,1,0,0,,0.0
71,171,1,8.0,8,2.0,2,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,143,57,20.42857143,8.142857142999999,7,Democratic Party,Female,0,1,0,10,,10.0
72,172,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,3,0,0.1875,0.0,16,Democratic Party,Female,0,2,0,0,,0.0
73,173,0,0.0,0,0.0,0,1,75604.0,75604,11964.0,11964,0,0.0,0,0.0,0,2,29509.5,59019,11941.0,23882,0,0.0,0,0.0,0,2,2368.0,4736,875.5,1751,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,7666802,2143792,55962.05839,15648.11679,137,Democratic Party,Male,2,3,6487,170469,3243.5,56823.0
74,174,1,1.0,1,0.0,0,2,0.0,0,0.0,0,1,0.0,0,2.0,2,2,3.5,7,2.5,5,0,0.0,0,0.0,0,5,0.2,1,1.2,6,0,0.0,0,0.0,0,2,0.5,1,0.0,0,0,0.0,0,0.0,0,220,43,1.383647799,0.270440252,159,Democratic Party,Female,7,6,8,15,1.142857143,2.5
75,175,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,32.0,32,11.0,11,1,54.0,54,9.0,9,0,0.0,0,0.0,0,3,37.33333333,112,12.66666667,38,1,10.0,10,2.0,2,0,0.0,0,0.0,0,0,0.0,0,0.0,0,4395,1952,50.51724138,22.43678161,87,Democratic Party,Female,4,2,162,106,40.5,53.0
76,177,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,6.0,6,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,435,96,11.15384615,2.461538462,39,Nonpartisan,Female,1,0,7,0,7.0,
77,178,2,21.5,43,12.0,24,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,38.0,38,14.0,14,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,4087,1166,110.4594595,31.51351351,37,Democratic Party,Female,0,3,0,119,,39.66666667
78,182,0,0.0,0,0.0,0,1,1.0,1,0.0,0,2,3.5,7,0.5,1,4,3.75,15,2.0,8,3,0.666666667,2,0.333333333,1,5,3.2,16,0.8,4,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,424,148,4.156862745,1.450980392,102,Democratic Party,Male,8,7,23,32,2.875,4.571428571
79,184,1,2.0,2,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,5.0,5,5.0,5,49,27,3.266666667,1.8,15,Democratic Party,Female,0,1,0,3,,3.0
80,185,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,1.0,1,0.0,0,2,5.5,11,1.5,3,1,3.0,3,0.0,0,4,4.25,17,0.25,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,1.0,1,0.0,0,1768,666,10.58682635,3.988023952,167,Democratic Party,Male,5,3,21,15,4.2,5.0
81,187,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2,2.5,5,0.0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,39,5,0.78,0.1,50,Democratic Party,Male,1,3,0,5,0.0,1.6666666669999999
82,192,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,5.0,5,1.0,1,1,22.0,22,9.0,9,0,0.0,0,0.0,0,1,31.0,31,9.0,9,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1524,445,21.46478873,6.267605634,71,Democratic Party,Female,1,2,40,37,40.0,18.5
83,204,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,10.0,10,11.0,11,0,0.0,0,0.0,0,29,17,5.8,3.4,5,Republican Party,Male,1,0,21,0,21.0,
84,205,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1,4.0,4,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,47,27,5.875,3.375,8,Republican Party,Male,1,0,4,0,4.0,
85,209,0,0.0,0,0.0,0,1,0.0,0,1.0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,57,51,0.826086957,0.739130435,69,Republican Party,Male,0,1,0,1,,1.0
